subject ID,age,gender,handedness,question ID,questionnaire type,condition,delay time,value
P05_2,23,Female,Rigth handed,0,VAS,1,0.9,0.2747729
P05_2,23,Female,Rigth handed,1,VAS,1,0.9,0.07183094
P05_2,23,Female,Rigth handed,2,VAS,1,0.9,0.09920169
P05_2,23,Female,Rigth handed,3,VAS,1,0.9,0.5264174
P05_2,23,Female,Rigth handed,4,VAS,1,0.9,0.05278927
P05_2,23,Female,Rigth handed,5,VAS,1,0.9,0.03614798
P05_2,23,Female,Rigth handed,6,VAS,1,0.9,0.0790247
P05_2,23,Female,Rigth handed,7,VAS,1,0.9,0.1114167
P05_2,23,Female,Rigth handed,0,VAS,2,0,0.8287345
P05_2,23,Female,Rigth handed,1,VAS,2,0,0.1080906
P05_2,23,Female,Rigth handed,2,VAS,2,0,0.0799223
P05_2,23,Female,Rigth handed,3,VAS,2,0,0.6950026
P05_2,23,Female,Rigth handed,4,VAS,2,0,0.1460992
P05_2,23,Female,Rigth handed,5,VAS,2,0,0.5293055
P05_2,23,Female,Rigth handed,6,VAS,2,0,0.8367416
P05_2,23,Female,Rigth handed,7,VAS,2,0,0.9410515
