subject ID,age,gender,handedness,question ID,questionnaire type,condition,delay time,value
P11_2,24,Male,Rigth handed,0,VAS,1,0.9,0.361106
P11_2,24,Male,Rigth handed,1,VAS,1,0.9,0.007983883
P11_2,24,Male,Rigth handed,2,VAS,1,0.9,0.006450518
P11_2,24,Male,Rigth handed,3,VAS,1,0.9,0.9769047
P11_2,24,Male,Rigth handed,4,VAS,1,0.9,0.01939231
P11_2,24,Male,Rigth handed,5,VAS,1,0.9,0.2527402
P11_2,24,Male,Rigth handed,6,VAS,1,0.9,0.1566093
P11_2,24,Male,Rigth handed,7,VAS,1,0.9,0.9790066
P11_2,24,Male,Rigth handed,0,VAS,2,0,0.9195349
P11_2,24,Male,Rigth handed,1,VAS,2,0,0.02493287
P11_2,24,Male,Rigth handed,2,VAS,2,0,0.02727376
P11_2,24,Male,Rigth handed,3,VAS,2,0,0.9795603
P11_2,24,Male,Rigth handed,4,VAS,2,0,0.02625466
P11_2,24,Male,Rigth handed,5,VAS,2,0,0.02918907
P11_2,24,Male,Rigth handed,6,VAS,2,0,0.9674507
P11_2,24,Male,Rigth handed,7,VAS,2,0,0.9778171
